enum_name,location,dist_lab,reg_lab,loc_lab,fms_lab,state_lab,school_name,cluster_id,uniqueid,consent,location_resp,neighborhood,gender,age,income_band,income_mid,mch_funder,mch_funder_rand,mch_time,hc_pref,hc_pref_rand,school_pref,school_pref_rand,income10pct,income5pct,willing_insurance10,willing_insurance5,trust_dist,trust_dist_rand,trust_fms,trust_fms_rand,trust_fgs,trust_fgs_rand,support_rem,support_closefam,support_clan,support_aid,amount_rem,amount_closefam,amount_clan,amount_aid,tax_willing,tax_willing_rand,clan_tax,clan_tax_freq,clan_tax_freq_oth,clan_tax_amt,clan_tax_allmen,clan_tax_female,clan_tax_female_rand,csupp_subclan,csupp_subclan_rand,csupp_connection,csupp_connection_rand,csupp_need,csupp_need_rand,csupp_severity,csupp_severity_rand,csupp_fundsavail,csupp_fundsavail_rand,csupp_age,csupp_age_rand,csupp_gender,csupp_gender_rand,support_timing,csupp_likely,csupp_likely_rand,trust_dc,trust_dc_rand,trust_hir,trust_hir_rand,trust_gal,trust_gal_rand,trust_punt,trust_punt_rand,trust_sws,trust_sws_rand,trust_fgspres,trust_fgspres_rand,trust_imam,trust_imam_rand,trust_aqil,trust_aqil_rand,hh_size,born_district,born_district_oth,years_moved_dist,clan_family,clan,clan_oth,subclan,subclan_oth
3,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA2161,ADA2161_24_1,Yes,Adaado,Bakiin,Female,30,100-200 USD,150,An aid agency,Main response order,Between 10 and 20 minutes,Private health clinic,Main response order,Better,Reverse response order,15,7.5,Yes,,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,No,Yes,No,Yes,,100,,90,Very willing,Reverse response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Longer than 1 month,Somewhat likely,Reverse response order,Do not trust them at all,Reverse response order,,,Trust them somewhat,Reverse response order,,,,,Do not trust them at all,Reverse response order,Trust them somewhat,Reverse response order,Trust them somewhat,Reverse response order,9,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax - reer muse,
12,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA2162,ADA2162_15_1,Yes,Adaado,Xafada galbeed,Female,50,100-200 USD,150,An NGO or charity,Reverse response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Main response order,15,7.5,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,Yes,No,No,,70,,,Very willing,Reverse response order,No,,,,,,,No,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,Longer than 1 month,Not likely at all,Main response order,Trust them very much,Reverse response order,,,Trust them very much,Reverse response order,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Do not trust them at all,Reverse response order,14,Other,Caabud waaq,More than 10 years,Darood,Sadde - Marehan,,,
20,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA2162,ADA2162_3_1,Yes,Adaado,Xaafada karaama,Female,60,Less than 50 USD,25,An NGO or charity,Main response order,Less than 10 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,2.5,1.25,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,Yes,Yes,No,,100,0,,Very willing,Main response order,Yes,Once every month,,5,Yes,"Yes, but only some women contribute",Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Less than one day,Not likely at all,Reverse response order,Do not trust them at all,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,14,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax - reer muse,
17,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3101,ADA3101_27_1,Yes,Adaado,Bakiil,Female,43,Less than 50 USD,25,The ${dist_lab} district government,Main response order,Between 45 minutes and one hour,Health clinic run by the district government,Main response order,Better,Reverse response order,2.5,1.25,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Somewhat willing,Main response order,Yes,Once every 3 months,,5,Yes,"Yes, but only some women contribute",Main response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,Between 1 and 3 days,Very likely,Reverse response order,Trust them somewhat,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,12,Adaado,,,Isaaq,Habar Yonis,,,
9,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3101,ADA3101_9_1,Yes,Adaado,Bakiil,Male,22,100-200 USD,150,A private business or owner,Main response order,Between 10 and 20 minutes,Private health clinic,Main response order,Worse,Reverse response order,15,7.5,No,,I would not trust it at all,Main response order,I would trust it somewhat,Main response order,I would trust it somewhat,Main response order,No,No,No,Yes,,,,150,Very willing,Reverse response order,Yes,Once every 3 months,,50,No,"No, women do not contribute",Reverse response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Longer than 1 month,Somewhat likely,Main response order,Do not trust them at all,Reverse response order,,,Do not trust them at all,Reverse response order,,,,,Trust them somewhat,Reverse response order,Trust them very much,Reverse response order,Do not trust them at all,Reverse response order,9,Xarardheere,,More than 10 years,Hawiye,Habar Gedir - Saleeban,,Dashame - habarawe,
20,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3101,ADA3101_9_2,Yes,Adaado,Bakiin,Male,25,"500-1,000 USD",750,An aid agency,Reverse response order,Between 30 and 45 minutes,Private health clinic,Main response order,The same,Main response order,75,37.5,Yes,,I would trust it completely,Main response order,I would trust it somewhat,Main response order,I would not trust it at all,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,Yes,Other,Taas ma sheegi karo,0,Yes,"No, women do not contribute",Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Longer than 1 month,Somewhat likely,Reverse response order,Trust them very much,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them somewhat,Main response order,5,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax - reer muse,
7,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3102,ADA3102_12_1,Yes,Adaado,Xaafada galbeed,Male,30,50-100 USD,75,An aid agency,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,7.5,3.75,Yes,,I would trust it completely,Main response order,I would trust it somewhat,Main response order,I would trust it somewhat,Main response order,No,Yes,No,Yes,,0,,0,Somewhat willing,Reverse response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,Between 2 weeks and 1 month,Somewhat likely,Reverse response order,Trust them somewhat,Main response order,,,Trust them somewhat,Main response order,,,,,Trust them somewhat,Main response order,Trust them very much,Main response order,Trust them somewhat,Main response order,5,Adaado,,,Refused to answer (DO NOT READ),,,,
20,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3102,ADA3102_14_1,Yes,Adaado,Tuulada baabul harti,Female,25,50-100 USD,75,The ${dist_lab} district government,Reverse response order,More than one hour,Health clinic run by the district government,Main response order,The same,Main response order,7.5,3.75,No,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,Yes,Yes,Yes,No,100,100,0,,Very willing,Main response order,No,,,,,,,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,Longer than 1 month,Very likely,Main response order,Trust them very much,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,3,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax  - reer warsame,
4,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3103,ADA3103_19_3,Yes,Adaado,Galbeedka,Female,40,Less than 50 USD,25,An NGO or charity,Reverse response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,2.5,1.25,No,,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,I would trust it completely,Reverse response order,No,No,No,Yes,,,,50,Very willing,Main response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,Longer than 1 month,Somewhat likely,Main response order,Trust them very much,Main response order,,,Do not trust them at all,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Do not trust them at all,Main response order,10,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax - reer muse,
20,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3103,ADA3103_25_2,Yes,Adaado,Xaafada galbeed,Male,30,100-200 USD,150,An aid agency,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,15,7.5,No,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,Yes,Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Between 4 days and 1 week,Very likely,Main response order,Trust them very much,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,18,Banadir,,Between 5 and 10 years,Hawiye,Habar Gedir - Saleeban,,Other,Wuu ka gaabsadey
15,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3103,ADA3103_6_1,Yes,Adaado,Karaamo,Female,43,50-100 USD,75,Don't know [DO NOT READ],Reverse response order,Between 45 minutes and one hour,Private health clinic,Reverse response order,Better,Main response order,7.5,3.75,Yes,,I would trust it somewhat,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,Yes,Yes,No,No,50,50,,,Very willing,Reverse response order,No,,,,,,,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 4 days and 1 week,Somewhat likely,Main response order,Trust them very much,Main response order,,,Trust them somewhat,Main response order,,,,,Trust them somewhat,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,12,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax  - bahabgal,
16,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3104,ADA3104_17_2,Yes,Adaado,Xafada waabar,Female,40,Less than 50 USD,25,An aid agency,Main response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Main response order,2.5,1.25,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,Yes,,,,82,Very willing,Reverse response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,Don't know,Very likely,Main response order,Trust them somewhat,Main response order,,,Trust them somewhat,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,7,Adaado,,,Hawiye,Habar Gedir - Saleeban,,Dashame  - Abokar,
6,Adaado,Cadaado,Galgaduud,Galmudug,Galmudug,Galmudug,Hayaan Hoose iyo Dhexe Dugsiga,ADA3105,ADA3105_18_1,Yes,Adaado,Matoorka agtiisa,Female,33,50-100 USD,75,An aid agency,Main response order,More than one hour,Health clinic run by the district government,Reverse response order,Better,Reverse response order,7.5,3.75,No,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it somewhat,Main response order,Yes,No,No,No,50,,,,Very willing,Reverse response order,No,,,,,,,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Between 1 and 2 weeks,Very likely,Main response order,Do not trust them at all,Main response order,,,Trust them very much,Main response order,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,11,Adaado,,,Hawiye,Habar Gedir - Saleeban,,farax  - reer warsame,
